2.56E-05,30.82177854
0.000536772,29.10234517
0.008306302,24.78352929
0.080347758,20.4205741
0.500143742,15.48987761
1.795698568,10.17456484
4.158255714,6.868454105
7.482826088,5.018983665
11.64737719,3.902479517
16.54788824,3.163997546
22.08703132,2.639498454
28.17046635,2.247144345
34.70722192,1.942224904
41.61086528,1.698324391
48.80054073,1.498821149
56.20170783,1.332714515
63.74658569,1.192418008
71.37434392,1.072517511
79.03108344,0.969035456
86.66964505,0.878975443
